-4.766	-4.462	-4.342	-4.170
-4.729	-4.415	-4.459	-4.121
-4.563	-4.400	-4.221	-4.184
-4.616	-4.448	-4.353	-4.065
-4.480	-4.409	-4.176	-3.940
-4.563	-4.607	-4.256	-3.971
-4.653	-4.382	-4.266	-4.074
-4.740	-4.423	-4.238	-4.035
-4.460	-4.478	-4.306	-3.948
-4.611	-4.468	-4.210	-3.852
-4.443	-4.487	-4.282	-4.043
-4.444	-4.503	-4.076	-4.046
-4.427	-4.362	-4.256	-3.813
-4.548	-4.288	-4.308	-3.950
-4.458	-4.406	-4.096	-4.008
-4.612	-4.354	-4.224	-3.767
-4.348	-4.230	-4.217	-3.851
-4.358	-4.338	-3.992	-3.974
-4.544	-4.366	-4.031	-3.886
-4.314	-4.279	-4.027	-3.803
-4.392	-4.244	-4.111	-3.686
-4.290	-4.379	-3.925	-3.874
-4.432	-4.339	-3.971	-3.715
-4.371	-4.128	-3.884	-3.701
-4.291	-4.067	-3.853	-3.867
-4.526	-4.082	-3.857	-3.650
-4.300	-4.157	-3.927	-3.758
-4.319	-4.017	-4.006	-3.567
-4.210	-4.177	-3.911	-3.580
-4.244	-4.033	-3.777	-3.765
-4.436	-4.223	-3.992	-3.723
-4.165	-4.133	-3.781	-3.576
-4.401	-4.179	-3.771	-3.455
-4.275	-4.050	-3.888	-3.460
-4.299	-4.124	-3.710	-3.468
-4.357	-3.951	-3.838	-3.485
-4.270	-4.119	-3.700	-3.584
-4.072	-3.892	-3.660	-3.561
-4.284	-3.942	-3.836	-3.423
-4.242	-3.846	-3.605	-3.345
-4.142	-3.995	-3.806	-3.334
-4.067	-3.978	-3.596	-3.298
-4.183	-3.769	-3.597	-3.492
-4.130	-4.004	-3.678	-3.316
-4.015	-3.871	-3.703	-3.253
-4.138	-3.991	-3.697	-3.414
-4.045	-3.818	-3.658	-3.174
-4.055	-3.936	-3.677	-3.178
-4.132	-3.687	-3.372	-3.091
-4.167	-3.897	-3.420	-3.277
-4.145	-3.636	-3.383	-3.170
-4.041	-3.791	-3.411	-3.040
-4.039	-3.675	-3.423	-3.106
-4.009	-3.754	-3.442	-3.094
-4.039	-3.716	-3.495	-3.099
-4.059	-3.565	-3.442	-3.160
-4.044	-3.568	-3.260	-2.980
-3.745	-3.527	-3.225	-3.122
-3.733	-3.509	-3.341	-3.109
-3.997	-3.517	-3.247	-2.849
-3.689	-3.613	-3.140	-2.829
-3.955	-3.497	-3.376	-2.883
-3.940	-3.640	-3.257	-2.788
-3.914	-3.381	-3.277	-2.991
-3.803	-3.488	-3.239	-2.718
-3.873	-3.477	-3.208	-2.775
-3.647	-3.314	-3.024	-2.781
-3.708	-3.378	-3.125	-2.850
-3.768	-3.308	-3.012	-2.772
-3.751	-3.224	-3.107	-2.683
-3.675	-3.436	-3.036	-2.796
-3.679	-3.427	-2.985	-2.588
-3.585	-3.442	-2.957	-2.690
-3.625	-3.150	-2.991	-2.694
-3.641	-3.117	-3.060	-2.623
-3.588	-3.260	-3.014	-2.469
-3.531	-3.123	-2.776	-2.453
-3.572	-3.234	-2.873	-2.608
-3.423	-3.090	-2.800	-2.543
-3.522	-3.133	-2.697	-2.382
-3.523	-3.262	-2.839	-2.444
-3.379	-3.137	-2.824	-2.353
-3.422	-3.122	-2.758	-2.240
-3.254	-3.040	-2.608	-2.245
-3.383	-2.961	-2.647	-2.354
-3.400	-2.913	-2.638	-2.391
-3.320	-3.028	-2.697	-2.116
-3.409	-2.823	-2.574	-2.122
-3.399	-2.924	-2.591	-2.197
-3.319	-2.821	-2.689	-2.040
-3.249	-2.778	-2.503	-2.201
-3.325	-2.886	-2.533	-2.034
-3.086	-2.869	-2.418	-2.123
-3.016	-2.838	-2.397	-1.978
-3.150	-2.917	-2.451	-1.966
-3.113	-2.808	-2.503	-2.071
-2.952	-2.842	-2.393	-1.928
-3.126	-2.774	-2.291	-1.960
-3.036	-2.572	-2.260	-1.939
-3.023	-2.656	-2.239	-1.906
-2.955	-2.730	-2.360	-1.773
-2.906	-2.679	-2.171	-1.830
-2.954	-2.567	-2.265	-1.712
-2.807	-2.494	-2.100	-1.807
-2.771	-2.671	-2.006	-1.686
-2.891	-2.361	-2.267	-1.634
-2.949	-2.533	-2.171	-1.857
-2.876	-2.499	-2.107	-1.549
-2.655	-2.270	-2.022	-1.684
-2.761	-2.395	-2.009	-1.728
-2.724	-2.224	-1.921	-1.636
-2.769	-2.474	-1.909	-1.426
-2.801	-2.209	-1.968	-1.580
-2.502	-2.137	-1.781	-1.397
-2.506	-2.229	-1.956	-1.519
-2.611	-2.255	-1.945	-1.464
-2.708	-2.258	-1.733	-1.400
-2.672	-2.235	-1.689	-1.363
-2.407	-2.279	-1.679	-1.488
-2.480	-2.132	-1.604	-1.236
-2.338	-1.991	-1.797	-1.190
-2.555	-2.045	-1.824	-1.201
-2.382	-1.969	-1.514	-1.157
-2.362	-2.055	-1.590	-1.171
-2.386	-2.098	-1.697	-1.133
-2.235	-1.840	-1.618	-1.247
-2.201	-2.062	-1.675	-1.081
-2.423	-2.046	-1.484	-1.165
-2.133	-1.796	-1.486	-1.059
-2.247	-1.722	-1.316	-0.913
-2.301	-1.905	-1.522	-1.069
-2.064	-1.717	-1.506	-1.001
-2.116	-1.640	-1.398	-0.859
-2.048	-1.740	-1.329	-0.902
-1.958	-1.642	-1.326	-0.896
-1.986	-1.580	-1.278	-0.754
-1.987	-1.541	-1.208	-0.896
-2.077	-1.695	-1.305	-0.917
-1.943	-1.726	-1.034	-0.717
-2.055	-1.656	-1.286	-0.605
-1.977	-1.472	-1.097	-0.619
-1.915	-1.558	-0.985	-0.672
-1.785	-1.531	-1.126	-0.578
-1.859	-1.592	-1.043	-0.658
-1.957	-1.286	-1.014	-0.475
-1.749	-1.280	-1.068	-0.609
-1.838	-1.265	-1.082	-0.530
-1.876	-1.372	-0.851	-0.448
-1.702	-1.423	-0.936	-0.520
-1.738	-1.205	-0.776	-0.511
-1.739	-1.181	-0.846	-0.440
-1.635	-1.129	-0.863	-0.252
-1.453	-1.229	-0.834	-0.236
-1.670	-1.285	-0.810	-0.206
-1.573	-1.093	-0.780	-0.403
-1.474	-0.958	-0.749	-0.309
-1.578	-1.163	-0.632	-0.137
-1.528	-0.886	-0.620	-0.291
-1.533	-1.084	-0.436	-0.257
-1.310	-1.029	-0.553	-0.024
-1.336	-0.811	-0.474	-0.086
-1.450	-1.008	-0.462	-0.136
-1.285	-1.023	-0.315	0.005
-1.195	-0.798	-0.358	0.114
-1.242	-0.802	-0.381	-0.007
-1.094	-0.793	-0.464	0.199
-1.130	-0.674	-0.326	0.127
-1.284	-0.621	-0.252	0.223
-1.223	-0.813	-0.219	0.004
-1.100	-0.638	-0.286	0.155
-1.065	-0.709	-0.354	0.069
-0.892	-0.666	-0.283	0.311
-0.888	-0.591	-0.258	0.164
-0.951	-0.510	0.017	0.358
-1.049	-0.423	-0.221	0.204
-0.860	-0.425	-0.130	0.468
-0.983	-0.356	0.066	0.296
-0.738	-0.355	0.030	0.407
-0.959	-0.544	0.056	0.297
-0.817	-0.327	0.042	0.453
-0.660	-0.322	0.085	0.608
-0.818	-0.213	0.220	0.564
-0.561	-0.346	0.295	0.600
-0.643	-0.350	0.215	0.477
-0.735	-0.202	0.340	0.688
-0.582	-0.329	0.169	0.742
-0.664	-0.163	0.192	0.833
-0.429	-0.135	0.256	0.798
-0.656	-0.226	0.217	0.888
-0.513	-0.066	0.414	0.686
-0.390	0.001	0.257	0.676
-0.442	0.003	0.558	0.699
-0.257	-0.053	0.385	1.012
-0.354	0.180	0.385	0.768
-0.430	0.058	0.652	0.855
-0.188	0.162	0.570	1.086
-0.329	0.222	0.430	1.104
-0.262	0.073	0.541	0.972
-0.313	0.324	0.627	0.927
-0.170	0.142	0.645	1.068
-0.176	0.248	0.701	1.034
-0.180	0.420	0.606	1.078
-0.162	0.205	0.657	1.274
-0.057	0.230	0.866	1.145
0.017	0.509	0.837	1.287
